,website,region,Finanacial Status
402,http://iut.univ-amu.fr/sites/site-daix-encagnane,Provence-Alpes-Côte d'Azur,public
403,http://iut.univ-amu.fr/sites/site-marseille-saint-jerome,Provence-Alpes-Côte d'Azur,public
404,http://iut.univ-avignon.fr/,Provence-Alpes-Côte d'Azur,public
405,http://iut.univ-gustave-eiffel.fr/,Ile-de-France,public
406,http://iut.univ-lemans.fr,Pays de la Loire,public
407,http://iut.univ-lyon3.fr,Auvergne-Rhône-Alpes,public
408,http://iut.univ-perp.fr,Occitanie,public
409,http://iut.univ-reunion.fr,La Réunion,public
410,http://iut.univ-tln.fr,Provence-Alpes-Côte d'Azur,public
411,http://iutb.univ-paris13.fr,Ile-de-France,public
412,http://iutcherbourgmanche.unicaen.fr/,Normandie,public
413,http://iutdijon.u-bourgogne.fr,Bourgogne-Franche-Comté,public
414,http://iutevreux.univ-rouen.fr,Normandie,public
415,http://iuthaguenau.unistra.fr,Grand Est,public
416,http://iutlecreusot.u-bourgogne.fr/,Bourgogne-Franche-Comté,public
417,http://iutlps.unistra.fr,Grand Est,public
418,http://iutp.univ-poitiers.fr,Nouvelle-Aquitaine,public
419,http://iutrouen.univ-rouen.fr/,Normandie,public
420,http://iutrouen.univ-rouen.fr/antenne-iut-d-elbeuf-279325.kjsp?RH=1378141499689&RF=1384872557511,Normandie,public
421,http://iutrouen.univ-rouen.fr/departement-de-techniques-de-commercialisation-site-pasteur-279350.kjsp,Normandie,public
422,http://iutrs.unistra.fr,Grand Est,public
423,http://iuvv.u-bourgogne.fr,Bourgogne-Franche-Comté,public
424,http://jand-argentan.fr/,Normandie,privé sous contrat
425,http://jean-monnet.e-lyco.fr,Pays de la Loire,public
426,http://jean-moulin.e-lyco.fr,Pays de la Loire,public
427,http://jean-renoir-bondy.info/lycee3/accueil/accueil.htm,Ile-de-France,public
428,http://jean23.ddec.nc/,Collectivités d'outre-mer,privé sous contrat
429,http://jeanmoulinchateaulin.com,Bretagne,public
430,http://jeannedelanoue.com,Pays de la Loire,privé sous contrat
431,http://jehan.lyc-duperier.fr/,Nouvelle-Aquitaine,public
432,http://jehannedefrance.fr/,Auvergne-Rhône-Alpes,privé sous contrat
433,http://josephgaillardweb.fr/,Martinique,public
434,http://joubert-maillard.paysdelaloire.e-lyco.fr/,Pays de la Loire,public
435,http://julesferry-cannes.fr/,Provence-Alpes-Côte d'Azur,public
436,http://juventhera-formation.fr,Ile-de-France,privé
437,http://langues-communication.u-bourgogne.fr,Bourgogne-Franche-Comté,public
438,http://langues.unistra.fr/,Grand Est,public
439,http://lasalle-troyes.fr/,Grand Est,privé sous contrat
440,http://lasalle.stcharles.fr,La Réunion,privé sous contrat
441,http://lasalle84.net,Provence-Alpes-Côte d'Azur,privé sous contrat
442,http://lasource-nogent.fr,Ile-de-France,public
443,http://laval.uco.fr,Pays de la Loire,privé sous contrat
444,http://lavoisier.paysdelaloire.e-lyco.fr/,Pays de la Loire,public
445,http://lcc.uca.fr/,Auvergne-Rhône-Alpes,public
446,http://lea.univ-lille.fr/,Hauts-de-France,public
447,http://ledoux-ebtp.com/,Ile-de-France,privé sous contrat
448,http://lemans-sud.e-lyco.fr,Pays de la Loire,public
449,http://lenoir-moquet.paysdelaloire.e-lyco.fr,Pays de la Loire,public
450,http://lenoordover.fr/,Hauts-de-France,public
451,http://leonard-de-vinci-monistrol.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
452,http://lepine.etab.ac-caen.fr/,Normandie,public
453,http://lesateliersalix.com,Ile-de-France,privé hors contrat
454,http://lettres-sh.u-pec.fr,Ile-de-France,public
455,http://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/lettres/langue-francaise,Ile-de-France,public
456,http://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/sciences-humaines-et-sociales/histoire,Ile-de-France,public
457,http://lettres.uca.fr/,Auvergne-Rhône-Alpes,public
458,http://lettres.unistra.fr,Grand Est,public
459,http://lettres.univ-artois.fr/,Hauts-de-France,public
460,http://lettres.univ-lemans.fr/,Pays de la Loire,public
461,http://lettresetcivilisations.ucly.fr/,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
462,http://lgoscinny.free.fr,Provence-Alpes-Côte d'Azur,public
463,http://lgt-felix-eboue.eta.ac-guyane.fr,Guyane,public
464,http://lgt-gaston-monnerville.eta.ac-guyane.fr,Guyane,public
465,http://lgt-leon-gontran-damas.eta.ac-guyane.fr,Guyane,public
466,http://livet.e-lyco.fr/,Pays de la Loire,public
467,http://ll.univ-poitiers.fr,Nouvelle-Aquitaine,public
468,http://llb.ac-corse.fr,Corse,public
469,http://louisdefoix.fr,Nouvelle-Aquitaine,public
470,http://louisdelgres.lyc.ac-guadeloupe.fr/,Guadeloupe,public
471,http://louisemichelbobigny.fr/,Ile-de-France,public
472,http://lp-chirongui.ac-mayotte.fr,Mayotte,public
473,http://lp-des-metiers-du-batiment.eta.ac-guyane.fr/,Guyane,public
474,http://lp-elie-castor.eta.ac-guyane.fr,Guyane,public
475,http://lp-elsa-triolet.fr,Centre-Val de Loire,public
476,http://lp-henribrulle.fr,Nouvelle-Aquitaine,public
477,http://lp-jean-felix-paulsen-chateaudun.tice.ac-orleans-tours.fr,Centre-Val de Loire,public
478,http://lp-jean-marie-michotte.eta.ac-guyane.fr,Guyane,public
479,http://lp-kaweni.ac-mayotte.fr,Mayotte,public
480,http://lp-roches-maigres.ac-reunion.fr,La Réunion,public
481,http://lp-vinci-44.ac-nantes.fr,Pays de la Loire,public
482,http://lp58-rostand.ac-dijon.fr,Bourgogne-Franche-Comté,public
483,http://lpo-bertene-juminer.eta.ac-guyane.fr,Guyane,public
484,http://lpo-lama-prevot.eta.ac-guyane.fr,Guyane,public
485,http://lpo-lumina-sophie.eta.ac-guyane.fr,Guyane,public
486,http://lpo-melkior-garre.eta.ac-guyane.fr,Guyane,public
487,http://lpo.balzac-dalembert.fr,Centre-Val de Loire,public
488,http://lpohdb.fr,Ile-de-France,public
489,http://lporaoulgeorgesnicolo.fr,Guadeloupe,public
490,http://lpovictoranicet.com/,Martinique,public
491,http://lpsjc.ddec.nc/,Collectivités d'outre-mer,privé sous contrat
492,http://lsh.univ-rouen.fr/,Normandie,public
493,http://lyc-ajrenoir.paysdelaloire.e-lyco.fr/,Pays de la Loire,public
494,http://lyc-arago.ac-paris.fr,Ile-de-France,public
495,http://lyc-bartholdi.monbureaunumerique.fr,Grand Est,public
496,http://lyc-belliard.ac-paris.fr,Ile-de-France,public
497,http://lyc-bertin-carnot.e-lyco.fr/,Pays de la Loire,public
498,http://lyc-blaise-pascal-clermont.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
499,http://lyc-boutet-de-monvel.monbureaunumerique.fr,Grand Est,public
500,http://lyc-charles-peguy-orleans.tice.ac-orleans-tours.fr/,Centre-Val de Loire,public
501,http://lyc-chevreuse-gif.ac-versailles.fr,Ile-de-France,public
502,http://lyc-clemenceau.monbureaunumerique.fr,Grand Est,public
503,http://lyc-cnledoux-besancon.eclat-bfc.fr,Bourgogne-Franche-Comté,public
504,http://lyc-colbert-reims.monbureaunumerique.fr,Grand Est,public
505,http://lyc-colbert.ac-paris.fr,Ile-de-France,public
506,http://lyc-condorcet-belfort.eclat-bfc.fr,Bourgogne-Franche-Comté,public
507,http://lyc-corvisart-tolbiac.ac-paris.fr,Ile-de-France,public
508,http://lyc-cuvier-montbeliard.eclat-bfc.fr,Bourgogne-Franche-Comté,public
509,http://lyc-dorian.ac-paris.fr,Ile-de-France,public
510,http://lyc-edgar-quinet.ac-paris.fr,Ile-de-France,public
511,http://lyc-egauthey-chalon-sur-saone.eclat-bfc.fr,Bourgogne-Franche-Comté,public
512,http://lyc-emile-dubois.ac-paris.fr,Ile-de-France,public
513,http://lyc-erik-satie.ac-paris.fr,Ile-de-France,public
514,http://lyc-etienne-dolet.ac-paris.fr,Ile-de-France,public
515,http://lyc-fabert.monbureaunumerique.fr,Grand Est,public
516,http://lyc-fenelon.ac-paris.fr,Ile-de-France,public
517,http://lyc-fesch.leia.corsica,Corse,public
518,http://lyc-francois-1er.monbureaunumerique.fr/,Grand Est,public
519,http://lyc-francois-villon.scola.ac-paris.fr,Ile-de-France,public
520,http://lyc-fresnel.scola.ac-paris.fr,Ile-de-France,public
521,http://lyc-galilee.ac-paris.fr,Ile-de-France,public
522,http://lyc-gustave-eiffel.ac-paris.fr,Ile-de-France,public
523,http://lyc-helene-boucher.ac-paris.fr,Ile-de-France,public
524,http://lyc-henri4.scola.ac-paris.fr,Ile-de-France,public
525,http://lyc-jacques-decour.scola.ac-paris.fr,Ile-de-France,public
526,http://lyc-janot-curie-sens.eclat-bfc.fr/,Bourgogne-Franche-Comté,public
527,http://lyc-jb-say.scola.ac-paris.fr,Ile-de-France,public
528,http://lyc-joliot-curie-romilly.monbureaunumerique.fr/,Grand Est,public
529,http://lyc-jules-ferry.scola.ac-paris.fr,Ile-de-France,public
530,http://lyc-jules-siegfried.ac-paris.fr,Ile-de-France,public
531,http://lyc-kastler-guebwiller.monbureaunumerique.fr/,Grand Est,public
532,http://lyc-koeberle.monbureaunumerique.fr,Grand Est,public
533,http://lyc-lavoisier.monbureaunumerique.fr/,Grand Est,public
534,http://lyc-leclerc.monbureaunumerique.fr,Grand Est,public
535,http://lyc-leonard-de-vinci.ac-paris.fr,Ile-de-France,public
536,http://lyc-les-lombards.monbureaunumerique.fr/,Grand Est,public
537,http://lyc-louis-armand.ac-paris.fr,Ile-de-France,public
538,http://lyc-marceau-chartres.tice.ac-orleans-tours.fr/eva/,Centre-Val de Loire,public
539,http://lyc-marcel-deprez.ac-paris.fr,Ile-de-France,public
540,http://lyc-marie-curie-echirolles.ent.auvergnerhonealpes.fr,Auvergne-Rhône-Alpes,public
541,http://lyc-marie-laurencin.ac-paris.fr,Ile-de-France,public
542,http://lyc-martin-nadaud.ac-paris.fr,Ile-de-France,public
543,http://lyc-mayer.monbureaunumerique.fr,Grand Est,public
544,http://lyc-mendes-france-epinal.monbureaunumerique.fr,Grand Est,public
545,http://lyc-mgenevoix-ingre.tice.ac-orleans-tours.fr/eva/spip.php?rubrique34,Centre-Val de Loire,public
546,http://lyc-monge.monbureaunumerique.fr/,Grand Est,public
547,http://lyc-mongechauviniere.e-lyco.fr,Pays de la Loire,public
548,http://lyc-nmandela-audincourt.eclat-bfc.fr,Bourgogne-Franche-Comté,public
549,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/index.php,Centre-Val de Loire,public
550,http://lyc-paulvalery.ac-paris.fr,Ile-de-France,public
551,http://lyc-perrin-soa.ac-versailles.fr/portail/,Ile-de-France,public
552,http://lyc-pevictor-champagnole.eclat-bfc.fr,Bourgogne-Franche-Comté,public
553,http://lyc-rabelais.ac-paris.fr,Ile-de-France,public
554,http://lyc-racine.ac-paris.fr,Ile-de-France,public
555,http://lyc-rfollereau-belfort.eclat-bfc.fr,Bourgogne-Franche-Comté,public
556,http://lyc-rodin.ac-paris.fr,Ile-de-France,public
557,http://lyc-roger-verlomme.ac-paris.fr,Ile-de-France,public
558,http://lyc-saint-exupery-bellegarde.ent.auvergnerhonealpes.fr,Auvergne-Rhône-Alpes,public
559,http://lyc-schongauer.monbureaunumerique.fr/,Grand Est,public
560,http://lyc-schuman-metz.monbureaunumerique.fr,Grand Est,public
561,http://lyc-simone-weil.ac-paris.fr,Ile-de-France,public
562,http://lyc-sophie-germain.ac-paris.fr,Ile-de-France,public
563,http://lyc-theophile-gautier.ac-paris.fr,Ile-de-France,public
564,http://lyc-turgot.ac-paris.fr,Ile-de-France,public
565,http://lyc-turquetil.ac-paris.fr,Ile-de-France,public
566,http://lyc-vauban-auxerre.eclat-bfc.fr,Bourgogne-Franche-Comté,public
567,http://lyc-vauquelin.ac-paris.fr,Ile-de-France,public
568,http://lyc-veil.monbureaunumerique.fr/,Grand Est,public
569,http://lyc-vinci-tremblay-en-france.ac-creteil.fr/intranet/,Ile-de-France,public
570,http://lyc21-annajudic.ac-dijon.fr,Bourgogne-Franche-Comté,public
571,http://lyc21-carnot.ac-dijon.fr,Bourgogne-Franche-Comté,public
572,http://lyc21-eiffel.ac-dijon.fr,Bourgogne-Franche-Comté,public
573,http://lyc21-hfontaine.sd.ac-dijon.fr,Bourgogne-Franche-Comté,public
574,http://lyc58-colas.ac-dijon.fr,Bourgogne-Franche-Comté,public
575,http://lyc58-fmitterrand.ac-dijon.fr,Bourgogne-Franche-Comté,public
576,http://lyc58-genevoix.ac-dijon.fr,Bourgogne-Franche-Comté,public
577,http://lyc58-pierreberegovoy.ac-dijon.fr,Bourgogne-Franche-Comté,public
578,http://lyc58-renardfollereau.ac-dijon.fr,Bourgogne-Franche-Comté,public
579,http://lyc71-astier.ac-dijon.fr,Bourgogne-Franche-Comté,public
580,http://lyc89-amyot.ac-dijon.fr,Bourgogne-Franche-Comté,public
581,http://lyc89-fourier.ac-dijon.fr,Bourgogne-Franche-Comté,public
582,http://lyc89-larousse.ac-dijon.fr,Bourgogne-Franche-Comté,public
583,http://lycee-3bassins.ac-reunion.fr,La Réunion,public
584,http://lycee-agricole-bourbonnais.fr/,Auvergne-Rhône-Alpes,public
585,http://lycee-agricole-prive-tourville.fr,Normandie,privé sous contrat
586,http://lycee-agricole-tulle.fr,Nouvelle-Aquitaine,public
587,http://lycee-albert1er.gouv.mc,Provence-Alpes-Côte d'Azur,public
588,http://lycee-alfredcostes.fr,Ile-de-France,public
589,http://lycee-ambroise-brugiere.fr/,Auvergne-Rhône-Alpes,public
590,http://lycee-ambroise-vollard.ac-reunion.fr,La Réunion,public
591,http://lycee-amiral-bouvet.ac-reunion.fr,La Réunion,public
592,http://lycee-amiral-lacaze.ac-reunion.fr,La Réunion,public
593,http://lycee-anguier.fr,Normandie,public
594,http://lycee-antoine-roussin.ac-reunion.fr,La Réunion,public
595,http://lycee-apollinaire-thiais.fr,Ile-de-France,public
596,http://lycee-avirons.ac-reunion.fr,La Réunion,public
597,http://lycee-basch.fr,Bretagne,public
598,http://lycee-belair.ac-reunion.fr,La Réunion,public
599,http://lycee-bellepierre.ac-reunion.fr,La Réunion,public
600,http://lycee-bois-d-olive.ac-reunion.fr,La Réunion,public
601,http://lycee-boisdamour.fr,Nouvelle-Aquitaine,public
602,http://lycee-boisjoly-potier.ac-reunion.fr,La Réunion,public
603,http://lycee-bourg-chevreau.paysdelaloire.e-lyco.fr,Pays de la Loire,privé sous contrat
604,http://lycee-bpanon.ac-reunion.fr,La Réunion,public
605,http://lycee-cherioux.fr,Ile-de-France,public
606,http://lycee-colbert-lorient.com,Bretagne,public
607,http://lycee-condorcet.ac-paris.fr,Ile-de-France,public
608,http://lycee-daguin.com/,Nouvelle-Aquitaine,public
609,http://lycee-delacroix-maisons-alfort.fr,Ile-de-France,public
610,http://lycee-des-metiers-louis-guilloux.fr,Bretagne,public
611,http://lycee-duhameldumonceau.fr/,Centre-Val de Loire,public
612,http://lycee-eiffel-tours.eu,Centre-Val de Loire,public
613,http://lycee-eiffel.fr,Grand Est,public
614,http://lycee-emile-james.org,Bretagne,public
615,http://lycee-eparny.ac-reunion.fr,La Réunion,public
616,http://lycee-etienne-oehmichen.fr,Grand Est,public
617,http://lycee-francois-rabelais-dugny.fr,Ile-de-France,public
618,http://lycee-francoisxavier.fr/,Bourgogne-Franche-Comté,privé sous contrat
619,http://lycee-fresnel.etab.ac-caen.fr,Normandie,public
620,http://lycee-galilee.jimdo.com/,Ile-de-France,public
621,http://lycee-georges-briere.fr/,Grand Est,public
622,http://lycee-hainaut.net/,Hauts-de-France,public
623,http://lycee-horizon.ac-reunion.fr,La Réunion,public
624,http://lycee-hotelier-tahiti.com/,Collectivités d'outre-mer,public
625,http://lycee-hotellerie-tourisme.fr,Centre-Val de Loire,public
626,http://lycee-isnelle-amelin.ac-reunion.fr,La Réunion,public
627,http://lycee-jacques-brel-lormont.fr/,Nouvelle-Aquitaine,public
628,http://lycee-jacques-coeur.fr/,Centre-Val de Loire,public
629,http://lycee-jean-de-pange.fr,Grand Est,public
630,http://lycee-jean-jooris.etab.ac-caen.fr,Normandie,public
631,http://lycee-jean-perrin.ac-reunion.fr,La Réunion,public
632,http://lycee-jean-taris-40.net,Nouvelle-Aquitaine,public
633,http://lycee-jeandelataille.fr,Centre-Val de Loire,public
634,http://lycee-jeanguehenno-saint-amand-montrond.fr,Centre-Val de Loire,public
635,http://lycee-jeanjoly.ac-reunion.fr,La Réunion,public
636,http://lycee-jeanmoulin-andelys.fr/,Normandie,public
637,http://lycee-jhinglo.ac-reunion.fr,La Réunion,public
638,http://lycee-jjhenner.fr,Grand Est,public
639,http://lycee-joseph-pernock.com/,Martinique,public
640,http://lycee-lafayette-clermont.fr/,Auvergne-Rhône-Alpes,public
641,http://lycee-lamorlette.fr,Nouvelle-Aquitaine,public
642,http://lycee-lapossession.ac-reunion.fr,La Réunion,public
643,http://lycee-larenaissance.ac-reunion.fr,La Réunion,public
644,http://lycee-ledantec.fr,Bretagne,public
645,http://lycee-lepervanche.ac-reunion.fr,La Réunion,public
646,http://lycee-leverger.ac-reunion.fr,La Réunion,public
647,http://lycee-leverrier.etab.ac-caen.fr/,Normandie,public
648,http://lycee-lgeoffroy.ac-reunion.fr,La Réunion,public
649,http://lycee-llisle.ac-reunion.fr,La Réunion,public
650,http://lycee-lorgues.fr/,Provence-Alpes-Côte d'Azur,public
651,http://lycee-louis-payen.ac-reunion.fr,La Réunion,public
652,http://lycee-louise-michel.fr,Nouvelle-Aquitaine,public
653,http://lycee-mahatma-gandhi.ac-reunion.fr,La Réunion,public
654,http://lycee-malraux-biarritz.fr,Nouvelle-Aquitaine,public
655,http://lycee-mandela.fr,La Réunion,public
656,http://lycee-marc-bloch.spip.ac-rouen.fr/,Normandie,public
657,http://lycee-marey-beaune.fr,Bourgogne-Franche-Comté,public
658,http://lycee-marie-curie.ac-reunion.fr,La Réunion,public
659,http://lycee-metiers-orthez.fr,Nouvelle-Aquitaine,public
660,http://lycee-mezeray.etab.ac-caen.fr/,Normandie,public
661,http://lycee-montaigne.ac-paris.fr,Ile-de-France,public
662,http://lycee-palissy-agen.fr/,Nouvelle-Aquitaine,public
663,http://lycee-patu.ac-reunion.fr,La Réunion,public
664,http://lycee-paul-cornu.fr,Normandie,public
665,http://lycee-paul-poiret.org,Ile-de-France,public
666,http://lycee-pierre-lagourgue.ac-reunion.fr,La Réunion,public
667,http://lycee-pierre-poivre.ac-reunion.fr,La Réunion,public
668,http://lycee-predecordy-sarlat.com/,Nouvelle-Aquitaine,public
669,http://lycee-roger-claustres.fr/,Auvergne-Rhône-Alpes,public
670,http://lycee-roland-garros.ac-reunion.fr,La Réunion,public
671,http://lycee-rontaunay.ac-reunion.fr,La Réunion,public
672,http://lycee-saintlouis.ac-paris.fr,Ile-de-France,public
673,http://lycee-sarda-garriga.ac-reunion.fr,La Réunion,public
674,http://lycee-simone-weil43.fr,Auvergne-Rhône-Alpes,public
675,http://lycee-stella.ac-reunion.fr,La Réunion,public
676,http://lycee-stpaul4.ac-reunion.fr,La Réunion,public
677,http://lycee-stpierre.ac-reunion.fr,La Réunion,public
678,http://lycee-technique.gouv.mc,Provence-Alpes-Côte d'Azur,public
679,http://lycee-terrenouvelle.com,Occitanie,privé sous contrat
680,http://lycee-vincendo.ac-reunion.fr,La Réunion,public
681,http://lycee-wittmer.net,Bourgogne-Franche-Comté,public
682,http://lycee.gambetta.arras.free.fr,Hauts-de-France,public
683,http://lycee.vuebelle.ac-reunion.fr,La Réunion,public
684,http://lycee2pirae.com/,Collectivités d'outre-mer,public
685,http://lyceealainalencon.fr,Normandie,public
686,http://lyceeandrealquier.fr/,Occitanie,privé sous contrat
687,http://lyceearago.net/,Grand Est,public
688,http://lyceearsonval.wordpress.com,Centre-Val de Loire,public
689,http://lyceeaugusteblanqui.fr,Ile-de-France,public
690,http://lyceebezout77.fr/,Ile-de-France,public
691,http://lyceeblaisepascal77.fr/,Ile-de-France,public
692,http://lyceecassin.fr,Grand Est,public
693,http://lyceecharlesdegaullerosny.fr/,Ile-de-France,public
694,http://lyceechiris.fr,Provence-Alpes-Côte d'Azur,public
695,http://lyceechoiseul.fr,Centre-Val de Loire,public
696,http://lyceeclaudemonetlh.fr/,Normandie,public
697,http://lyceecoiffure-rouen.fr,Normandie,privé sous contrat
698,http://lyceedalembert.paris/,Ile-de-France,public
699,http://lyceedautet.fr,Nouvelle-Aquitaine,public
700,http://lyceedavier.fr,Bourgogne-Franche-Comté,public
701,http://lyceedecachan.fr/,Ile-de-France,public
702,http://lyceedelamontagne.fr/,Provence-Alpes-Côte d'Azur,public
703,http://lyceedesandaines.fr,Normandie,public
704,http://lyceedesdroitsdelhomme.fr/,Guadeloupe,public
705,http://lyceedromeprovencale.com,Auvergne-Rhône-Alpes,privé sous contrat
706,http://lyceeduparc.fr/ldp/,Auvergne-Rhône-Alpes,public
707,http://lyceeduruy.fr,Nouvelle-Aquitaine,public
708,http://lyceeernestperochon.cc-parthenay.fr/,Nouvelle-Aquitaine,public
709,http://lyceefloratristan.fr/,Ile-de-France,public
710,http://lyceegilbertcourtois.com/,Centre-Val de Loire,public
711,http://lyceegustaveeiffel77.fr,Ile-de-France,public
712,http://lyceehorticulture93.fr,Ile-de-France,public
713,http://lyceejacquesmonod.eu/,Centre-Val de Loire,public
